STOPID,PREVSTOPID,TIMESTAMP,T_HOUR,TIMETAKEN
2952,1736,1449904685174,12,79990
14522,4644,1449904720159,12,65000
1286,4714,1449904755160,12,40000
331,1282,1449904740166,12,55001
1277,33549,1449904760167,12,35000
BP5486,14456,1449904700159,12,100000
29844,BP5486,1449904800159,12,0
R0330,2045,1449904635177,12,164991
1054,37229,1449904735166,12,70010
1280,34182,1449895675191,10,9129987
BP5294,1057,1449904705171,12,105000
14520,14522,1449904785159,12,30010
4897,29981,1449904645173,12,170000
3013,14528,1449904680178,12,140000
14456,BP5486,1449904755162,12,70010
4643,14523,1449904755160,12,80010
BP4608,377,1449904685172,12,150001
33291,1277,1449904795167,12,40010
BP842,BP4608,1449904835173,12,5000
33924,165,1449904745164,12,100010
14682,616,1449904745169,12,100010
14535,3013,1449904820178,12,30000
BP5172,143,1449903605170,12,1250000
R0085,BP5172,1449904855170,12,0
34717,15192,1449904760161,12,95011
14528,4643,1449904835170,12,30000
BP5283,29844,1449904745161,12,120010
2045,943,1449904700170,12,165009
1740,14520,1449904815169,12,55000
324,331,1449904795167,12,80010
BP5485,14682,1449904845179,12,30000
4826,2952,1449904765164,12,115011
33924,BP4269,1449902865175,12,2030000
945,R0330,1449904800168,12,105010
BP5486,BP5485,1449904875179,12,35000
29844,BP5486,1449904910179,12,0
2043,2045,1449904865179,12,45001
34716,34717,1449904855172,12,60000
2059,4826,1449904880175,12,40000
BP1379,14535,1449904850178,12,75000
2050,945,1449904905178,12,25000
9045,1740,1449904870169,12,65000
BP5485,29844,1449904800159,12,135010
14530,14528,1449904865170,12,70000
8559,33683,1449904665175,12,270000
BP5294,35030,1449904750166,12,185010
BP882,BP5294,1449904810171,12,130000
R0085,BP5283,1449904865171,12,80000
9992,BP842,1449904840173,12,104999
8019,20760,1449904655171,12,300000
8559,BP5244,1449904235177,12,719998
33924,BP4269,1449904185174,12,779999
33260,324,1449904875177,12,89999
1736,2050,1449904930178,12,34999
14639,1280,1449904805178,12,160000
BP5172,29844,1449904910179,12,55000
4838,9992,1449904945172,12,25000
BP4269,33924,1449904845174,12,125000
1054,R0085,1449904945171,12,30000
33107,BP5485,1449904935169,12,45000
BP5283,1054,1449904805176,12,180000
165,BP882,1449904940171,12,55000
1054,BP5172,1449904965179,12,30000
8556,8559,1449904955175,12,45000
37229,34716,1449904915172,12,89999
982,BP5294,1449904935176,12,70000
324,33291,1449904835177,12,170000
3013,14530,1449904935170,12,90000
900,2059,1449904920175,12,105000
14456,BP5283,1449904985176,12,40000
37229,1054,1449904995179,12,30000
BP3442,8556,1449905000175,12,30000
20684,14219,1449896600184,10,8429993
33683,8559,1449904730159,12,305010
8419,33107,1449904980169,12,60000
BP3442,8559,1449904935175,12,105000
2952,1736,1449904965177,12,80000
976,165,1449904995171,12,65000
1054,37229,1449905005171,12,60000
FC41,BP1379,1449904925178,12,140000
34716,37229,1449905025179,12,40000
197,20684,1449905030177,12,40000
1045,BP4272,1449895810190,10,9259988
14535,3013,1449905025170,12,50000
25096,900,1449905025175,12,50000
7725,2952,1449905045177,12,30000
1937,9045,1449904935169,12,145000
37229,1054,1449904975171,12,105000
9990,4838,1449904970172,12,110000
1472,8419,1449905040169,12,45000
BP5486,14456,1449905025176,12,60000
1156,BP3442,1449905030175,12,65001
1057,982,1449905005176,12,90000
1578,8019,1449904955171,12,145000
1802,1045,1449905070178,12,30000
33924,976,1449905060171,12,50000
29981,25096,1449905075175,12,35000
BP5244,33683,1449905035169,12,80000
29844,BP5486,1449905085176,12,30000
20628,1472,1449905085169,12,40000
165,33924,1449904965173,12,160001
BP2895,7725,1449905075177,12,54990
14510,1937,1449905080169,12,54990
BP5485,29844,1449905115176,12,19990
616,1802,1449905100178,12,34990
8019,4897,1449904815173,12,324990
200,197,1449905070177,12,69989
1282,324,1449905005177,12,134990
34717,34716,1449905065179,12,74989
33291,33260,1449904965176,12,179990
9988,9990,1449905080172,12,74990
15192,34717,1449905140168,12,15000
14511,1578,1449905100171,12,59990
34846,14456,1449904825172,12,334990
8571,BP3442,1449905040175,12,124990
BP1379,14535,1449905075170,12,99990
BP5283,1054,1449905065171,12,109990
4826,BP2895,1449905130167,12,45000
8420,1057,1449905095176,12,89990
2018,20628,1449905125169,12,69990
1284,1282,1449905140167,12,55000
BP5244,2043,1449904910180,12,284989
34716,37229,1449905080171,12,119990
14515,14511,1449905160161,12,45000
BP882,165,1449905125174,12,79989
35030,BP882,1449905205163,12,5000
1577,14510,1449905135159,12,80000
8571,1156,1449905095176,12,119989
2043,BP5244,1449905115169,12,120000
2019,8571,1449905215165,12,25010
1157,2018,1449905195159,12,50010
377,1286,1449904795160,12,450010
37219,BP1379,1449905175160,12,70010
4896,8019,1449905140163,12,110010
2019,8420,1449905185166,12,65009
33093,200,1449905140166,12,110010
33683,BP5244,1449905195169,12,55009
2019,8571,1449905165165,12,90010
14456,BP5283,1449905175161,12,85010
2045,2043,1449905235169,12,30000
R0078,BP5485,1449905135166,12,130010
8586,1157,1449905245169,12,25000
4876,14515,1449905205161,12,65010
1286,1284,1449905195167,12,75010
33447,989,1449904220174,12,1054999
2067,29981,1449905110175,12,164999
34717,34716,1449905200161,12,80010
36857,15192,1449905155168,12,125010
33549,R0085,1449904855170,12,430000
33549,33291,1449905145166,12,140010
1578,4896,1449905250173,12,50000
8420,2019,1449905240175,12,60000
14581,4876,1449905270171,12,35000
8571,2019,1449905250175,12,55000
BP3460,37219,1449905245170,12,65000
7982,33447,1449905275173,12,35000
2622,R0078,1449905265176,12,50000
1609,377,1449905245170,12,75000
14682,616,1449905135168,12,185010
375,9988,1449905155162,12,175010
4894,1577,1449905215159,12,120010
BP4269,33924,1449905110171,12,225000
BP5486,14456,1449905260171,12,75000
4897,2067,1449905275174,12,60000
1473,8420,1449905300175,12,35000
943,2045,1449905265169,12,75000
27945,36857,1449905280178,12,60000
2238,4894,1449905335169,12,15000
29844,BP5486,1449905335171,12,15000
1156,8571,1449905305175,12,45000
FC41,BP3460,1449905310170,12,45000
15192,34717,1449905280171,12,75000
R0330,943,1449905340169,12,20000
1739,14581,1449905305171,12,65000
616,2622,1449905315176,12,55000
982,35030,1449905210163,12,165010
BP5485,14682,1449905320178,12,54999
1473,2019,1449905255175,12,124999
29674,33549,1449905285176,12,100000
4900,7982,1449905310173,12,80000
14515,1578,1449905300173,12,94999
BP5294,33093,1449905250176,12,150000
BP5575,8586,1449905270169,12,140000
1275,33549,1449905285170,12,125000
BP4608,1609,1449905320170,12,95000
1277,1275,1449905410170,13,10000
BP5486,BP5485,1449905375177,12,55001
29844,BP5486,1449905430178,13,0
R0325,1739,1449905370171,12,65000
BP2167,29674,1449905385176,12,55000
8571,982,1449905375173,12,75000
BP5294,1473,1449905335175,12,115001
1045,616,1449905370176,12,85000
34,27945,1449905340178,12,115000
33477,34,1449905455178,13,0
BP842,BP4608,1449905415170,13,45000
2268,161,1449899770176,11,5689999
33291,1277,1449905420170,13,45000
988,15192,1449905355171,12,115000
BP1795,BP2778,1449904515172,12,960000
BP3442,1156,1449905350175,12,130004
14581,14515,1449905395172,12,90001
29676,BP2167,1449905440176,13,45002
9992,BP842,1449905460170,13,30000
BP5485,29844,1449905350171,12,140000
989,4900,1449905390173,12,100000
1156,8571,1449905450173,13,40000
930,2268,1449905460175,13,30000
2270,930,1449905490175,13,0
297,1045,1449905455176,13,50001
14523,R0325,1449905435171,13,75000
2050,R0330,1449905360169,12,155000
36857,988,1449905470171,13,54999
BP882,BP5294,1449905450176,13,75000
35030,BP882,1449905525176,13,0
10352,BP5575,1449905410169,13,120000
BP5172,29844,1449905430178,13,100000
R0085,BP5172,1449905530178,13,0
33924,BP4269,1449904970174,12,569989
14682,BP5485,1449905490171,13,64990
BP5294,1473,1449905380174,12,174991
4838,9992,1449905490170,13,69990
2272,2270,1449905490175,13,69990
2070,2238,1449905350169,12,214990
976,33924,1449904895175,12,674989
99,989,1449905490173,13,89990
36602,297,1449905505177,13,74989
129,2272,1449905560165,13,25000
1054,R0085,1449905530178,13,54990
29735,29676,1449905485178,13,119989
14530,14523,1449905510171,13,104990
165,976,1449905570164,13,55001
947,2050,1449905515169,13,114990
9990,4838,1449905560160,13,70000
305,129,1449905585165,13,45000
37229,1054,1449905585168,13,45000
20997,305,1449905630165,13,10000
8019,4897,1449905335174,12,309990
14456,29735,1449905605167,13,39999
616,14682,1449905555161,13,95000
14523,14581,1449905485173,13,164990
BP5972,1286,1449905270177,12,379990
8558,10352,1449905530169,13,125000
976,33924,1449905540163,13,115011
791,36602,1449905580166,13,75010
166,165,1449905625165,13,35009
8590,33683,1449905250178,12,410001
3013,14530,1449905615161,13,55010
165,976,1449905655174,13,19999
33477,36857,1449905525170,13,155001
BP5283,14456,1449905645166,13,35010
34716,37229,1449905630168,13,55009
1042,9990,1449905630160,13,60010
324,33291,1449905465170,13,230000
BP3912,BP5972,1449905650167,13,45010
14535,3013,1449905670171,13,35000
976,35030,1449905525176,13,179999
1802,616,1449905650161,13,60010
4643,14523,1449905650163,13,65010
8590,BP3442,1449905480179,13,234997
9988,1042,1449905690170,13,45000
377,BP3912,1449905695177,13,45000
7725,947,1449905630159,13,115010
37122,99,1449905580163,13,165010
4896,8019,1449905645164,13,100010
33924,976,1449905705175,13,45000
BP3442,8590,1449905660179,13,95000
804,9988,1449905735170,13,30000
1045,1802,1449905710171,13,55000
14528,4643,1449905715173,13,50000
BP5172,BP5283,1449905680176,13,85000
BP3460,FC41,1449904850179,12,914999
8560,8558,1449905655169,13,115000
34,33477,1449905680171,13,90000
BP3442,1156,1449905490173,13,290000
R0085,BP5172,1449905765176,13,15000
1578,4896,1449905745174,13,40000
902,2070,1449905565159,13,225010
8559,8590,1449905715176,13,74999
331,324,1449905695170,13,100000
15783,34846,1449905160162,12,635010
8578,8560,1449905770169,13,40000
982,166,1449905660174,13,150000
1282,331,1449905795170,13,25000
165,BP5294,1449905555165,13,265010
1156,BP3442,1449905755179,13,65000
297,1045,1449905765171,13,60000
36947,BP5294,1449905400176,13,430000
3013,14528,1449905765173,13,80000
976,165,1449905820175,13,24999
7824,R0085,1449905780176,13,65000
8556,BP3442,1449905780173,13,75000
BP5294,165,1449905675173,13,180000
8019,4826,1449905175167,12,680010
14511,1578,1449905785174,13,80000
36602,297,1449905825171,13,45000
37219,14535,1449905705171,13,175000
8571,1156,1449905820179,13,64999
375,804,1449905765170,13,125000
14515,14511,1449905865174,13,30000
1057,982,1449905810174,13,85000
BP4608,377,1449905740177,13,155000
35484,8578,1449905810169,13,90000
1691,1282,1449905820170,13,85000
2059,7725,1449905745169,13,165000
982,BP5294,1449905855173,13,55000
BP3536,7824,1449905845176,13,64999
913,791,1449905655176,13,259999
988,34716,1449905685177,13,230000
1284,1691,1449905905170,13,15000
1473,1057,1449905895174,13,25000
BP4269,33924,1449905750175,13,175000
2019,8571,1449905885178,13,40000
20674,902,1449905790169,13,140000
99,36947,1449905830176,13,105000
33924,976,1449905845174,13,95000
791,36602,1449905870171,13,74990
9992,BP4608,1449905895177,13,54999
BP1379,3013,1449905845173,13,114989
8420,1473,1449905920174,13,39990
8419,33107,1449901145175,11,4819988
36857,988,1449905915177,13,49990
4825,20674,1449905930169,13,44990
143,BP3536,1449905910175,13,64990
2626,791,1449905945161,13,40000
14581,14515,1449905895174,13,89990
2640,913,1449905915175,13,69990
BP5998,35484,1449905900169,13,89990
4714,1284,1449905920170,13,69990
989,99,1449905935176,13,59990
4838,9992,1449905950176,13,44990
BP2778,375,1449905890170,13,114990
27945,36857,1449905965167,13,40000
793,2626,1449905985161,13,25000
37317,15783,1449905795172,13,219990
1578,8019,1449905855177,13,159989
37219,BP1379,1449905960162,13,60000
8571,8420,1449905960164,13,65000
25096,2059,1449905910169,13,119990
1472,8419,1449905965163,13,65000
FC41,37219,1449905880171,13,154990
7724,4825,1449905975159,13,65000
320,2640,1449905985165,13,60000
20628,1472,1449906030163,13,25000
29981,25096,1449906030159,13,40010
9990,4838,1449905995166,13,80010
33683,8559,1449905790175,13,290000
33477,27945,1449906005167,13,75010
8420,2019,1449905925178,13,155000
36857,34,1449905770171,13,315000
14920,793,1449906010161,13,75010
1739,14581,1449905985164,13,100009
1473,982,1449905910173,13,180000
BP5408,BP5998,1449905990159,13,105010
33924,BP4269,1449905335171,12,759999
7982,989,1449905995166,13,100009
1473,8420,1449906080178,13,30000
2018,20628,1449906055163,13,60010
BP5244,33683,1449906080175,13,40000
FC41,37219,1449906020162,13,105010
8420,1473,1449906090173,13,40000
BP4269,33924,1449905940174,13,190000
R0325,1739,1449906085173,13,50000
14515,1578,1449906015166,13,120010
9988,9990,1449906075176,13,65000
33326,4714,1449905990160,13,160010
BP5486,37317,1449906015162,13,140009
29844,BP5486,1449906155171,13,0
988,36857,1449906085171,13,75000
804,9988,1449906140176,13,30000
BP1795,375,1449905330172,12,845000
2632,14920,1449906085171,13,95000
2019,8420,1449906130173,13,59999
944,7724,1449906040159,13,155010
14523,R0325,1449906135173,13,60000
1115,320,1449906045165,13,150010
9986,804,1449906170176,13,35000
2043,BP5244,1449906120175,13,89999
2045,2043,1449906210174,13,10000
8571,2019,1449906190172,13,35000
14581,14515,1449906135176,13,90000
BP5484,1115,1449906195175,13,35000
2636,2632,1449906180171,13,55000
2046,BP5408,1449906095169,13,150000
33683,8556,1449905855173,13,404999
BP3442,8571,1449906025164,13,235009
905,2636,1449906235171,13,30000
1156,8571,1449906225172,13,40000
4643,14523,1449906195173,13,70000
375,9986,1449906205176,13,74999
10352,2018,1449906115173,13,175000
8419,29844,1449906155171,13,145000
943,2045,1449906220174,13,80000
BP5244,33683,1449906260172,13,45000
1739,14581,1449906225176,13,85000
2046,944,1449906195169,13,120000
14528,4643,1449906265173,13,50000
34717,988,1449906160171,13,160000
R0330,943,1449906300174,13,20000
34,33477,1449906080177,13,239999
BP882,1473,1449906110178,13,214999
35030,BP882,1449906325177,13,0
2640,905,1449906265171,13,65000
308,BP5484,1449906230175,13,100000
944,2046,1449906245169,13,95000
BP5294,33924,1449906095170,13,245000
2067,29981,1449906070169,13,275000
8558,10352,1449906290173,13,55000
R0325,1739,1449906310176,13,35000
14530,14528,1449906315173,13,35000
8556,BP3442,1449906260173,13,90000
BP3912,33326,1449906150170,13,205000
BP2778,375,1449906280175,13,85001
982,BP5294,1449906340170,13,39990
37219,BP3460,1449905765178,13,619988
34716,34717,1449906320171,13,69990
8560,8558,1449906345173,13,69990
BP4921,308,1449906330175,13,84990
320,2640,1449906330171,13,89990
3013,14530,1449906350173,13,74990
8590,8556,1449906350173,13,79990
BP1379,37219,1449906385166,13,50000
2043,BP5244,1449906305172,13,134990
2018,8419,1449906300171,13,144990
945,R0330,1449906320174,13,124990
BP3442,1156,1449906265172,13,184990
976,35030,1449906325177,13,124990
1609,BP3912,1449906355170,13,99990
8578,8560,1449906415163,13,50000
2045,2043,1449906440162,13,30010
36857,33477,1449905455178,13,1019999
1157,2018,1449906445161,13,35010
BP5408,2046,1449906315169,13,170000
BP199,1609,1449906455160,13,40010
8559,8590,1449906430163,13,70010
BP882,14639,1449904965178,12,1544998
35030,BP882,1449906510176,13,0
37229,34716,1449906390161,13,130010
1057,982,1449906380160,13,145010
BP5529,BP4921,1449906415165,13,110010
33924,976,1449906450167,13,75010
2050,945,1449906445164,13,90011
BP4608,BP199,1449906495170,13,45000
14535,3013,1449906425163,13,115010
14535,BP1379,1449906435166,13,105010
8556,BP3442,1449906450162,13,95011
1735,944,1449906340169,13,215010
1054,37229,1449906520171,13,45000
8560,8578,1449906465163,13,100010
BP842,BP4608,1449906540170,13,35000
988,36857,1449906475177,13,105000
782,320,1449906420161,13,165010
947,2050,1449906535175,13,54999
8420,1057,1449906525170,13,70001
8586,1157,1449906480171,13,115001
943,2045,1449906470172,13,135000
14530,R0325,1449906345176,13,259999
8578,8560,1449906565173,13,45000
9992,BP842,1449906575170,13,40000
1115,782,1449906585171,13,40000
BP3460,FC41,1449896065177,10,10559995
15192,988,1449906580177,13,45000
3013,14535,1449906540176,13,90001
2952,947,1449906590174,13,45001
8559,8556,1449906545173,13,95000
2019,8420,1449906595171,13,55000
2269,29245,1449906625176,13,25000
3013,14530,1449906605175,13,55001
BP5484,1115,1449906625171,13,40000
1156,2019,1449906650171,13,25000
BP5575,8586,1449906595172,13,80000
29684,35030,1449906510176,13,165001
37219,BP3460,1449906625172,13,55000
33431,BP5408,1449906485169,13,210000
BP2895,2952,1449906635175,13,64999
34717,15192,1449906625177,13,75000
R0674,1735,1449906555179,13,149990
37219,14535,1449906540173,13,165000
BP3203,2269,1449906650176,13,55000
8019,2067,1449906345169,13,365000
R0330,943,1449906605172,13,105000
14535,3013,1449906660176,13,50000
4838,9992,1449906615170,13,105000
308,BP5484,1449906665171,13,55000
29245,BP5529,1449906525175,13,195000
14530,3013,1449906630177,13,89999
BP5283,1054,1449906565171,13,160000
BP5998,8578,1449906610173,13,115000
33924,BP4269,1449906130174,13,595000
BP4269,33924,1449906525177,13,210000
33924,BP4269,1449905925175,13,815009
14528,14530,1449906720176,13,25001
BP5998,33431,1449906695169,13,55000
7724,R0674,1449906705169,13,45000
945,R0330,1449906710172,13,40000
33683,8559,1449906500173,13,265000
2271,BP3203,1449906705176,13,60000
BP4921,308,1449906720171,13,49991
BP5244,33683,1449906765173,13,4991
14456,BP5283,1449906725171,13,54990
BP1379,37219,1449906680172,13,99990
BP1379,14535,1449906710176,13,69990
37643,29684,1449906675177,13,114990
2050,945,1449906750172,13,44990
4643,14528,1449906745177,13,59990
27945,34,1449906320176,13,489990
1042,4838,1449906720170,13,94990
8560,BP5575,1449906675172,13,144990
8578,8560,1449906820162,13,10000
976,33924,1449906740184,13,89980
35484,BP5998,1449906750169,13,84990
BP5529,2271,1449906765176,13,69991
BP3203,29245,1449906720175,13,119990
FC41,37219,1449906705173,13,139990
