"ewr","17","Thursday","south","9","21","18","489.34119806552286"
"ewr","17","Thursday","north","9","21","19","570.5241484128599"
"ewr","17","Thursday","middle","9","21","19","335.30473017736944"
"ewr","17","Thursday","south","9","21","19","487.05909388098513"
"ewr","17","Thursday","middle","9","21","20","332.63832430162455"
"ewr","17","Thursday","south","9","21","20","486.3006724066954"
"ewr","17","Thursday","north","9","21","20","569.1803785791687"
"ewr","17","Thursday","north","9","21","21","566.1180802283527"
"ewr","17","Thursday","middle","9","21","21","340.0551486318414"
"ewr","17","Thursday","south","9","21","21","481.9980533073547"
"ewr","17","Thursday","middle","9","21","22","334.5491919665307"
"ewr","17","Thursday","north","9","21","22","561.3889883828579"
"ewr","17","Thursday","south","9","21","22","483.9188797268149"
"ewr","17","Thursday","middle","9","21","23","338.7684908598853"
"ewr","17","Thursday","north","9","21","23","547.9431482549777"
"ewr","17","Thursday","south","9","21","23","487.63423539084715"
"ewr","17","Thursday","north","9","21","24","539.8120985620466"
"ewr","17","Thursday","middle","9","21","24","339.93568944568614"
"ewr","17","Thursday","south","9","21","24","483.36242793080976"
"ewr","17","Thursday","north","9","21","25","544.7611610473298"
"ewr","17","Thursday","south","9","21","25","487.01254128819124"
"ewr","17","Thursday","middle","9","21","25","353.7646588806395"
"ewr","17","Thursday","north","9","21","26","542.8842183707058"
"ewr","17","Thursday","south","9","21","26","487.3199842598037"
"ewr","17","Thursday","middle","9","21","26","358.185980992895"
"ewr","17","Thursday","south","9","21","27","491.5220043051891"
"ewr","17","Thursday","north","9","21","27","540.9750165418943"
"ewr","17","Thursday","middle","9","21","27","357.3499820981188"
"ewr","17","Thursday","north","9","21","28","536.7071492151158"
"ewr","17","Thursday","south","9","21","28","511.4306784660808"
"ewr","17","Thursday","middle","9","21","28","373.55331112036754"
