VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,1/5/2016 6:22,1/5/2016 6:28,1,1,-74.00672913,40.73023605,1,N,-73.99346924,40.73310471,2,6,0,0.5,0,0,0.3,6.8
2,1/5/2016 6:27,1/5/2016 6:37,1,1.44,-73.98139191,40.74769974,1,N,-73.98625946,40.76192856,1,9,0,0.5,1,0,0.3,10.8
1,1/5/2016 6:36,1/5/2016 6:41,1,0.8,-73.9665451,40.76420212,1,N,-73.95510864,40.76562119,1,5.5,0,0.5,1,0,0.3,7.3
2,1/5/2016 6:37,1/5/2016 6:50,1,3.47,-73.95614624,40.78722,1,N,-73.99532318,40.76496124,1,13.5,0,0.5,3,0,0.3,17.3
1,1/5/2016 6:37,1/5/2016 6:44,1,1.1,-73.97846985,40.76173401,1,N,-73.97101593,40.75141144,1,6.5,0,0.5,1.25,0,0.3,8.55
2,1/5/2016 6:38,1/5/2016 6:40,1,0.82,-73.95570374,40.78887939,1,N,-73.96875,40.79111099,2,4.5,0,0.5,0,0,0.3,5.3
2,1/5/2016 6:47,1/5/2016 6:55,4,5.21,-74.01235199,40.70146179,1,N,-73.97702789,40.7522583,1,16,0,0.5,3.36,0,0.3,20.16
1,1/5/2016 6:47,1/5/2016 6:49,1,0.4,-73.95980072,40.76281357,1,N,-73.95500183,40.76602554,2,3.5,0,0.5,0,0,0.3,4.3
2,1/5/2016 6:49,1/5/2016 6:59,3,1.44,-73.99073029,40.75596619,1,N,-73.96988678,40.75313568,2,7.5,0,0.5,0,0,0.3,8.3
1,1/5/2016 6:52,1/5/2016 7:01,1,3.6,-73.9462738,40.77724838,1,N,-73.9805603,40.73945999,1,12.5,0,0.5,1.5,0,0.3,14.8
1,1/5/2016 6:55,1/5/2016 7:03,1,1.9,-73.99159241,40.73161316,1,N,-74.01157379,40.70787811,1,8.5,0,0.5,1,0,0.3,10.3
1,1/5/2016 6:55,1/5/2016 7:01,1,1,-73.9498291,40.77204895,1,N,-73.96392822,40.77106094,1,6,0,0.5,1,0,0.3,7.8
1,1/5/2016 6:56,1/5/2016 6:59,1,0.6,-74.01573944,40.71591568,1,N,-74.01018524,40.72159576,1,4.5,0,0.5,1.2,0,0.3,6.5
1,1/5/2016 7:09,1/5/2016 7:15,1,1.1,-73.99129486,40.75647354,1,N,-73.97792053,40.76224518,1,6.5,0,0.5,2.15,0,0.3,9.45
2,1/5/2016 7:09,1/5/2016 7:13,1,0.86,-73.99939728,40.73376083,1,N,-73.99114227,40.73768997,2,5.5,0,0.5,0,0,0.3,6.3
2,1/5/2016 7:15,1/5/2016 7:21,2,1.02,-73.99420929,40.75106049,1,N,-73.99774933,40.76147842,2,6,0,0.5,0,0,0.3,6.8
2,1/5/2016 7:17,1/5/2016 7:21,2,0.88,-73.97142029,40.78144836,1,N,-73.96104431,40.77496338,1,5,0,0.5,1.16,0,0.3,6.96
1,1/5/2016 7:17,1/5/2016 7:34,1,3.3,-73.95580292,40.77738953,1,N,-73.98512268,40.74547577,1,14,0,0.5,2.95,0,0.3,17.75
2,1/5/2016 7:26,1/5/2016 7:32,2,1.71,-73.95178223,40.76937103,1,N,-73.93982697,40.78976822,1,7.5,0,0.5,1.66,0,0.3,9.96
2,1/5/2016 7:26,1/5/2016 7:33,1,1.42,-73.98903656,40.77375031,1,N,-73.98509979,40.76005173,1,7,0,0.5,0.5,0,0.3,8.3
2,1/5/2016 7:29,1/5/2016 7:35,1,1.06,-73.99951935,40.73350906,1,N,-74.00977325,40.73125076,1,6,0,0.5,1.7,0,0.3,8.5
1,1/5/2016 7:31,1/5/2016 7:35,1,1.4,-73.98849487,40.72348785,1,N,-73.97563934,40.74171829,1,6,0,0.5,1.35,0,0.3,8.15
2,1/5/2016 7:32,1/5/2016 8:26,1,17.4,-73.78141785,40.6465416,2,N,-73.99272156,40.73022079,1,52,0,0.5,10,5.54,0.3,68.34
2,1/5/2016 7:40,1/5/2016 7:42,1,0.7,-73.91699219,40.83716965,1,N,-73.91699219,40.83716965,1,4,0,0.5,0.96,0,0.3,5.76
2,1/5/2016 7:41,1/5/2016 7:48,1,1.63,-73.98577118,40.7441864,1,N,-73.97122192,40.76393127,1,7.5,0,0.5,1.66,0,0.3,9.96
2,1/5/2016 7:43,1/5/2016 7:50,5,1.05,-73.98491669,40.73646927,1,N,-73.99658203,40.74291992,1,6.5,0,0.5,1.46,0,0.3,8.76
2,1/5/2016 7:43,1/5/2016 7:59,1,1.9,-73.96362305,40.80345917,1,N,-73.95693207,40.78503036,1,11.5,0,0.5,2.46,0,0.3,14.76
1,1/5/2016 7:44,1/5/2016 7:50,1,1,-74.00747681,40.73265457,1,N,-73.99649048,40.72590637,1,6.5,0,0.5,1.46,0,0.3,8.76
1,1/5/2016 7:53,1/5/2016 7:57,1,0.7,-73.96166992,40.75576019,1,N,-73.97084808,40.75802994,2,5,0,0.5,0,0,0.3,5.8
1,1/5/2016 8:02,1/5/2016 8:18,1,2,-73.95833588,40.78434753,1,N,-73.9780426,40.75923538,2,12,0,0.5,0,0,0.3,12.8
2,1/5/2016 8:09,1/5/2016 8:13,2,0.83,-73.9888382,40.73684692,1,N,-73.98740387,40.74609756,2,5.5,0,0.5,0,0,0.3,6.3
1,1/5/2016 8:10,1/5/2016 8:29,1,2.5,-73.99121857,40.75599289,1,N,-73.95941162,40.76349258,1,13.5,0,0.5,2.85,0,0.3,17.15
1,1/5/2016 8:18,1/5/2016 8:31,1,1.9,-73.95935822,40.76321793,1,N,-73.97884369,40.7507515,1,10.5,0,0.5,2.25,0,0.3,13.55
2,1/5/2016 8:18,1/5/2016 8:20,1,0.68,-74.00250244,40.7340889,1,N,-74.00457001,40.72573471,1,4,0,0.5,1.2,0,0.3,6
1,1/5/2016 8:19,1/5/2016 8:31,1,1.1,-73.97950745,40.75564575,1,N,-73.9641037,40.75795364,1,8.5,0,0.5,2,0,0.3,11.3
1,1/5/2016 8:19,1/5/2016 8:24,1,0.9,-73.99450684,40.75053787,1,N,-73.98170471,40.75080109,2,6,0,0.5,0,0,0.3,6.8
1,1/5/2016 8:22,1/5/2016 8:35,1,1.4,-73.97689056,40.75259399,1,N,-73.97737885,40.76275635,1,9.5,0,0.5,2.05,0,0.3,12.35
2,1/5/2016 8:28,1/5/2016 8:38,2,1.19,-73.98078156,40.74507141,1,N,-73.97566223,40.75825882,1,7.5,0,0.5,1,0,0.3,9.3
2,1/5/2016 8:32,1/5/2016 8:37,2,0.68,-73.97611237,40.75524139,1,N,-73.96743011,40.75938034,2,5.5,0,0.5,0,0,0.3,6.3
2,1/5/2016 8:34,1/5/2016 8:52,5,2.94,-73.98639679,40.76179886,1,N,-73.95278168,40.76831818,1,14,0,0.5,2.96,0,0.3,17.76
2,1/5/2016 8:36,1/5/2016 8:51,1,1.6,-73.97483826,40.74205017,1,N,-73.99025726,40.75630188,2,11,0,0.5,0,0,0.3,11.8
1,1/5/2016 8:40,1/5/2016 8:54,1,1.5,-73.97042847,40.68479919,1,N,-73.98713684,40.69485855,2,10,0,0.5,0,0,0.3,10.8
2,1/5/2016 8:45,1/5/2016 8:55,3,0.94,-73.97579956,40.75183868,1,N,-73.98728943,40.74716949,1,7,0,0.5,1.56,0,0.3,9.36
2,1/5/2016 8:47,1/5/2016 9:15,1,9.16,-73.96990967,40.78595352,1,N,-73.87236023,40.7745018,1,30.5,0,0.5,4,5.54,0.3,40.84
1,1/5/2016 8:50,1/5/2016 9:28,2,19.8,-73.95729828,40.76584625,2,N,-73.78360748,40.6436882,1,52,0,0.5,10,5.54,0.3,68.34
1,1/5/2016 8:53,1/5/2016 8:58,5,0.7,-73.98999786,40.75601959,1,N,-73.9803772,40.75531387,1,5.5,0,0.5,1.55,0,0.3,7.85
2,1/5/2016 8:55,1/5/2016 8:59,5,0.52,-73.97678375,40.75554657,1,N,-73.97974396,40.76118851,2,4.5,0,0.5,0,0,0.3,5.3
2,1/5/2016 9:01,1/5/2016 9:11,1,2.12,-73.98529816,40.76403427,1,N,-74.0045166,40.74205017,1,9.5,0,0.5,1,0,0.3,11.3
2,1/5/2016 9:02,1/5/2016 9:05,1,0.36,-73.97503662,40.76144791,1,N,-73.97846222,40.75680161,2,4,0,0.5,0,0,0.3,4.8
1,1/5/2016 9:04,1/5/2016 9:11,1,0.9,-73.99281311,40.74285126,1,N,-74.00592804,40.75003815,2,6.5,0,0.5,0,0,0.3,7.3
1,1/5/2016 9:05,1/5/2016 9:16,1,1.3,-73.96276855,40.77251434,1,N,-73.97657776,40.76425171,1,9,0,0.5,1.95,0,0.3,11.75
2,1/5/2016 9:06,1/5/2016 9:09,1,0.9,-74.00219727,40.75027847,1,N,-73.99799347,40.76080322,1,5,0,0.5,1.16,0,0.3,6.96
1,1/5/2016 9:13,1/5/2016 9:19,1,1,-73.98806763,40.75519943,1,N,-73.98803711,40.74345016,1,6,0,0.5,2,0,0.3,8.8
1,1/5/2016 9:16,1/5/2016 9:33,1,2.2,-73.98674774,40.75914001,1,N,-73.98674774,40.75914001,1,12.5,0,0.5,2.65,0,0.3,15.95
1,1/5/2016 9:18,1/5/2016 9:23,1,0.6,-73.98851776,40.74885559,1,N,-73.98064423,40.75203705,1,5.5,0,0.5,0,0,0.3,6.3
1,1/5/2016 9:22,1/5/2016 9:32,1,1.6,-73.99944305,40.73366928,1,N,-74.00436401,40.74951172,1,8,0,0.5,1.75,0,0.3,10.55
1,1/5/2016 9:27,1/5/2016 9:38,1,1.9,-73.98170471,40.75788879,1,N,-74.00514984,40.74794769,1,9,0,0.5,1.95,0,0.3,11.75
2,1/5/2016 9:29,1/5/2016 9:43,5,2.35,-74.00287628,40.7604332,1,N,-73.97119904,40.76153946,1,12,0,0.5,2.56,0,0.3,15.36
2,1/5/2016 9:29,1/5/2016 9:31,4,0.36,-73.98221588,40.76818085,1,N,-73.97980499,40.77085114,1,3.5,0,0.5,0.86,0,0.3,5.16
1,1/5/2016 9:38,1/5/2016 10:29,1,19.5,-73.86347961,40.77005386,1,N,-73.96601868,40.58864212,1,59,0,0.5,5,0,0.3,64.8
1,1/5/2016 9:41,1/5/2016 9:52,1,1.4,-73.97931671,40.77168655,1,N,-73.99544525,40.76374054,1,9,0,0.5,1.47,0,0.3,11.27
1,1/5/2016 10:00,1/5/2016 10:07,1,0.8,-73.98304749,40.74287415,1,N,-73.99350739,40.74027252,1,6,0,0.5,1.7,0,0.3,8.5
1,1/5/2016 10:00,1/5/2016 10:18,1,2.7,-73.99435425,40.75013351,1,N,-73.99890137,40.71992111,1,13,0,0.5,2,0,0.3,15.8
2,1/5/2016 10:04,1/5/2016 10:12,6,1.73,-73.95952606,40.80134964,1,N,-73.95278168,40.78913116,1,8.5,0,0.5,1.86,0,0.3,11.16
1,1/5/2016 10:06,1/5/2016 10:15,1,0.9,-73.99041748,40.75649643,1,N,-73.97655487,40.754776,1,7,0,0.5,1.25,0,0.3,9.05
2,1/5/2016 10:14,1/5/2016 10:26,1,1.79,-73.98097992,40.73348618,1,N,-73.96483612,40.75565338,1,9.5,0,0.5,2.58,0,0.3,12.88
1,1/5/2016 10:21,1/5/2016 10:30,1,1.1,-73.98534393,40.74465561,1,N,-73.97471619,40.75650024,1,7.5,0,0.5,1.5,0,0.3,9.8
2,1/5/2016 10:28,1/5/2016 10:36,6,0.95,-73.96009827,40.77334976,1,N,-73.94732666,40.77565002,2,6.5,0,0.5,0,0,0.3,7.3
2,1/5/2016 10:32,1/5/2016 10:43,1,1.65,-73.97193909,40.78207016,1,N,-73.95631409,40.76791763,1,9,0,0.5,1.96,0,0.3,11.76
1,1/5/2016 10:37,1/5/2016 10:42,1,0.7,-73.9834671,40.75714111,1,N,-73.99155426,40.74990463,1,5,0,0.5,1.15,0,0.3,6.95
2,1/5/2016 10:38,1/5/2016 10:53,1,2.28,-73.97548676,40.78946304,1,N,-73.97325134,40.76376724,2,11,0,0.5,0,0,0.3,11.8
1,1/5/2016 10:41,1/5/2016 10:58,1,2.6,-73.97505188,40.7926445,1,N,-73.96783447,40.7657814,1,13,0,0.5,2.5,0,0.3,16.3
2,1/5/2016 10:44,1/5/2016 10:48,1,0.65,-73.95307159,40.78599548,1,N,-73.95700073,40.77829361,1,5,0,0.5,1,0,0.3,6.8
2,1/5/2016 10:48,1/5/2016 11:03,5,1.35,-73.95157623,40.76985931,1,N,-73.96858978,40.76306915,2,10,0,0.5,0,0,0.3,10.8
2,1/5/2016 10:55,1/5/2016 11:14,1,9.05,-73.98243713,40.76296997,1,N,-73.9230423,40.86698914,2,27.5,0,0.5,0,0,0.3,28.3
1,1/5/2016 11:00,1/5/2016 11:04,1,0.6,-73.99398804,40.74103928,1,N,-74.00114441,40.74651718,1,4.5,0,0.5,1,0,0.3,6.3
1,1/5/2016 11:07,1/5/2016 11:20,1,2.1,-73.9546814,40.76536179,1,N,-73.95321655,40.78863525,2,11,0,0.5,0,0,0.3,11.8
1,1/5/2016 11:07,1/5/2016 11:08,1,0.2,-73.98127747,40.75318527,1,N,-73.98291016,40.75059891,2,3,0,0.5,0,0,0.3,3.8
2,1/5/2016 11:10,1/5/2016 11:22,5,3.47,-73.91693878,40.74647522,1,N,-73.9708786,40.76176071,2,13,0,0.5,0,0,0.3,13.8
1,1/5/2016 11:14,1/5/2016 11:20,1,0.9,-73.97717285,40.76412582,1,N,-73.98203278,40.77585983,1,6,0,0.5,1,0,0.3,7.8
1,1/5/2016 11:14,1/5/2016 11:39,1,2.5,-73.98921967,40.75794601,1,N,-73.95504761,40.76486588,1,16,0,0.5,1,0,0.3,17.8
2,1/5/2016 11:17,1/5/2016 11:22,5,0.85,-74.0006485,40.74760818,1,N,-73.9954071,40.74002075,1,5,0,0.5,1.74,0,0.3,7.54
2,1/5/2016 11:22,1/5/2016 11:45,1,2.55,-73.9526825,40.7762413,1,N,-73.97492981,40.75254059,1,15,0,0.5,2,0,0.3,17.8
1,1/5/2016 11:25,1/5/2016 11:48,1,4.3,-73.98226929,40.75101471,1,N,-74.01580811,40.71426773,1,18.5,0,0.5,4.8,0,0.3,24.1
1,1/5/2016 11:27,1/5/2016 11:49,1,2.5,-73.97544098,40.78962326,1,N,-73.97266388,40.76497269,2,14.5,0,0.5,0,0,0.3,15.3
2,1/5/2016 11:29,1/5/2016 11:36,1,0.68,-73.95404053,40.78710175,1,N,-73.955513,40.77968216,1,6,0,0.5,1,0,0.3,7.8
1,1/5/2016 11:35,1/5/2016 11:43,1,2.1,-73.99745941,40.72574615,1,N,-74.01544189,40.71151352,1,9,0,0.5,1,0,0.3,10.8
2,1/5/2016 11:44,1/5/2016 11:46,1,0.48,-74.00508881,40.70692062,1,N,-74.01210022,40.7016983,2,4,0,0.5,0,0,0.3,4.8
1,1/5/2016 11:50,1/5/2016 12:02,3,1.3,-73.97212219,40.75667572,1,N,-73.98801422,40.75067902,2,8.5,0,0.5,0,0,0.3,9.3
2,1/5/2016 11:54,1/5/2016 12:02,5,1.14,-73.96261597,40.75849533,1,N,-73.96231842,40.77030563,2,7,0,0.5,0,0,0.3,7.8
2,1/5/2016 11:54,1/5/2016 12:00,1,0.69,-73.91699219,40.83716965,1,N,-73.91699219,40.83716965,2,5.5,0,0.5,0,0,0.3,6.3
2,1/5/2016 12:05,1/5/2016 12:15,5,1.52,-73.95246124,40.81898117,1,N,-73.96179199,40.8008194,1,8.5,0,0.5,0,0,0.3,9.3
2,1/5/2016 12:10,1/5/2016 12:23,1,1.3,-73.9905777,40.73054123,1,N,-74.00841522,40.73347473,1,9.5,0,0.5,1.54,0,0.3,11.84
1,1/5/2016 12:11,1/5/2016 12:24,1,1.6,-73.95291138,40.78314972,1,N,-73.96768188,40.76289368,1,10,0,0.5,1,0,0.3,11.8
2,1/5/2016 12:12,1/5/2016 12:17,1,0.94,-73.98210907,40.75793839,1,N,-73.98036957,40.76533127,1,5.5,0,0.5,1.58,0,0.3,7.88
2,1/5/2016 12:15,1/5/2016 12:26,2,1.89,-73.97782898,40.75269699,1,N,-73.99594116,40.73288345,1,9.5,0,0.5,2.06,0,0.3,12.36
2,1/5/2016 12:18,1/5/2016 12:47,1,3.9,-73.99092865,40.76093674,1,N,-73.98997498,40.71857834,1,19.5,0,0.5,1.7,0,0.3,22
1,1/5/2016 12:19,1/5/2016 12:26,1,1.2,-73.95610809,40.6947937,1,N,-73.96567535,40.7093811,1,7,0,0.5,0,0,0.3,7.8
2,1/5/2016 12:21,1/5/2016 12:47,1,4.06,-73.95324707,40.78683853,1,N,-73.99175262,40.74082947,1,19,0,0.5,3.96,0,0.3,23.76
1,1/5/2016 12:29,1/5/2016 12:38,2,1.1,-73.99471283,40.74583435,1,N,-73.98958588,40.75762939,2,7.5,0,0.5,0,0,0.3,8.3
1,1/5/2016 12:29,1/5/2016 12:35,1,1,-73.98342133,40.7623024,1,N,-73.99771118,40.76179123,2,6,0,0.5,0,0,0.3,6.8
2,1/5/2016 12:29,1/5/2016 12:36,1,1.42,-73.94595337,40.7734642,1,N,-73.96090698,40.75917053,1,7,0,0.5,1.95,0,0.3,9.75
2,1/5/2016 12:36,1/5/2016 12:41,1,0.87,-73.99417877,40.73535156,1,N,-73.99118042,40.74511337,1,5.5,0,0.5,2,0,0.3,8.3
1,1/5/2016 12:37,1/5/2016 12:52,1,1.3,-73.97512817,40.75605392,1,N,-73.98256683,40.76665497,2,10.5,0,0.5,0,0,0.3,11.3
1,1/5/2016 12:37,1/5/2016 12:42,1,0.7,-73.95020294,40.77170181,1,N,-73.95975494,40.77051544,1,5,0,0.5,1.15,0,0.3,6.95
1,1/5/2016 12:38,1/5/2016 12:44,1,0.6,-73.94732666,40.77952576,1,N,-73.95535278,40.77985382,1,6,0,0.5,2,0,0.3,8.8
2,1/5/2016 12:41,1/5/2016 12:47,1,1.18,-73.96060944,40.76134109,1,N,-73.95697021,40.77479935,1,6.5,0,0.5,1.46,0,0.3,8.76
1,1/5/2016 12:45,1/5/2016 12:47,1,0.4,-73.98141479,40.74688339,1,N,-73.98207092,40.75164032,2,4,0,0.5,0,0,0.3,4.8
1,1/5/2016 12:49,1/5/2016 12:56,1,1.8,-73.97660828,40.73350906,1,N,-73.97072601,40.7534523,2,8.5,0,0.5,0,0,0.3,9.3
1,1/5/2016 12:51,1/5/2016 12:56,1,0.8,-73.97714233,40.77646255,1,N,-73.97699738,40.78493881,1,5,0,0.5,1.7,0,0.3,7.5
1,1/5/2016 12:52,1/5/2016 13:07,1,2.1,-73.96952057,40.7984314,1,N,-73.97911835,40.77326584,1,12,0,0.5,2.55,0,0.3,15.35
1,1/5/2016 12:52,1/5/2016 13:09,1,4,-73.95821381,40.72160339,1,N,-73.99078369,40.70307159,1,15.5,0,0.5,1,0,0.3,17.3
1,1/5/2016 12:57,1/5/2016 13:09,1,1.6,-73.99301147,40.73650742,1,N,-73.97636414,40.72465515,2,9.5,0,0.5,0,0,0.3,10.3
2,1/5/2016 13:00,1/5/2016 13:06,1,0.57,-73.99193573,40.72920609,1,N,-73.99394989,40.73524094,1,5.5,0,0.5,1.13,0,0.3,7.43
2,1/5/2016 13:02,1/5/2016 13:19,3,1.92,-73.97274017,40.75336075,1,N,-73.9724884,40.75317383,1,12,0,0.5,2.56,0,0.3,15.36
2,1/5/2016 13:05,1/5/2016 13:26,2,3.15,-73.97267914,40.78591919,1,N,-73.97891998,40.75086975,2,15.5,0,0.5,0,0,0.3,16.3
2,1/5/2016 13:06,1/5/2016 13:19,1,1.54,-73.97527313,40.76381683,1,N,-73.98727417,40.74449921,1,10,0,0.5,2.16,0,0.3,12.96
1,1/5/2016 13:10,1/5/2016 13:26,2,1.5,-73.974617,40.76114655,1,N,-73.99171448,40.7494278,1,11.5,0,0.5,1.5,0,0.3,13.8
2,1/5/2016 13:14,1/5/2016 13:21,2,0.65,-73.96886444,40.75,1,N,-73.97666168,40.75263977,1,6,0,0.5,1.7,0,0.3,8.5
1,1/5/2016 13:28,1/5/2016 13:34,1,0.4,-73.98427582,40.73775101,1,N,-73.98986816,40.73818588,2,5.5,0,0.5,0,0,0.3,6.3
2,1/5/2016 13:33,1/5/2016 13:40,1,1.1,-73.99462128,40.72575378,1,N,-73.98847961,40.73945618,2,6.5,0,0.5,0,0,0.3,7.3
1,1/5/2016 13:33,1/5/2016 13:53,1,2,-73.96885681,40.76444244,1,N,-73.98882294,40.74510193,2,14,0,0.5,0,0,0.3,14.8
1,1/5/2016 13:51,1/5/2016 14:03,2,2.4,-73.98581696,40.76262283,1,N,-73.96169281,40.77985764,2,11,0,0.5,0,0,0.3,11.8
2,1/5/2016 13:53,1/5/2016 14:00,1,0.76,-73.98677826,40.75589752,1,N,-73.99407959,40.74636078,2,5,0,0.5,0,0,0.3,5.8
1,1/5/2016 13:55,1/5/2016 14:03,1,1.1,-73.95218658,40.77722931,1,N,-73.96272278,40.76271439,1,7,0,0.5,1.55,0,0.3,9.35
1,1/5/2016 14:00,1/5/2016 14:19,1,5.6,-73.97238159,40.76070404,1,N,-74.00689697,40.70544815,1,20,0,0.5,2.5,0,0.3,23.3
2,1/5/2016 14:02,1/5/2016 14:04,6,0.5,-73.98478699,40.76266861,1,N,-73.97989655,40.76541519,2,4,0,0.5,0,0,0.3,4.8
2,1/5/2016 14:09,1/5/2016 14:18,1,1.41,-73.96054077,40.81285858,1,N,-73.94857025,40.8288002,1,8.5,0,0.5,2.5,0,0.3,11.8
2,1/5/2016 14:11,1/5/2016 14:22,1,2.53,-73.98062134,40.75376129,1,N,-74.00572968,40.72570038,2,10.5,0,0.5,0,0,0.3,11.3
1,1/5/2016 14:15,1/5/2016 14:35,1,9.2,-73.98996735,40.74581528,1,N,-73.87059784,40.77390671,1,27.5,0,0.5,7,5.54,0.3,40.84
1,1/5/2016 14:15,1/5/2016 14:56,1,27.8,-73.78993988,40.64357376,2,N,-74.01399231,40.70859146,2,52,0,0.5,0,5.54,0.3,58.34
2,1/5/2016 14:15,1/5/2016 14:25,2,2.12,-73.95378113,40.76664734,1,N,-73.97097015,40.74508667,1,10,0,0.5,1,0,0.3,11.8
1,1/5/2016 14:19,1/5/2016 14:26,1,0.5,-73.95163727,40.76984024,1,N,-73.9564209,40.76387405,2,6,0,0.5,0,0,0.3,6.8
1,1/5/2016 14:26,1/5/2016 14:35,2,1.9,-73.99282837,40.75792313,1,Y,-73.98583984,40.77705383,2,8.5,0,0.5,0,0,0.3,9.3
2,1/5/2016 14:26,1/5/2016 14:31,2,1.44,-74.00341797,40.72844696,1,N,-74.01464844,40.71550369,2,6.5,0,0.5,0,0,0.3,7.3
2,1/5/2016 14:26,1/5/2016 14:35,1,1.2,-73.96780396,40.75600815,1,N,-73.98418427,40.75717163,2,7.5,0,0.5,0,0,0.3,8.3
2,1/5/2016 14:28,1/5/2016 14:40,5,1.8,-74.0087738,40.71912766,1,N,-73.99620819,40.73300934,1,9,0,0.5,1.47,0,0.3,11.27
1,1/5/2016 14:37,1/5/2016 14:58,1,3.1,-73.95384979,40.77925873,1,N,-73.98665619,40.75367355,1,15.5,0,0.5,3.25,0,0.3,19.55
1,1/5/2016 14:40,1/5/2016 14:45,1,0.8,-73.95372009,40.78474045,1,N,-73.96114349,40.77627945,1,5.5,0,0.5,1.55,0,0.3,7.85
1,1/5/2016 14:40,1/5/2016 14:49,1,0.9,-73.97399902,40.75151825,1,N,-73.96232605,40.75532532,2,7,0,0.5,0,0,0.3,7.8
2,1/5/2016 14:42,1/5/2016 15:03,6,2.26,-73.97621918,40.76138687,1,N,-73.95337677,40.78876877,1,14,0,0.5,2.96,0,0.3,17.76
1,1/5/2016 14:44,1/5/2016 14:47,1,0.3,-73.95187378,40.76947784,1,N,-73.95534515,40.76454544,1,4,0,0.5,0.5,0,0.3,5.3
2,1/5/2016 14:44,1/5/2016 14:48,1,0.57,-73.94991302,40.78030014,1,N,-73.95616913,40.7754097,2,4.5,0,0.5,0,0,0.3,5.3
2,1/5/2016 14:58,1/5/2016 15:02,2,0.54,-73.96559906,40.7716217,1,N,-73.96820068,40.76541901,2,4.5,0,0.5,0,0,0.3,5.3
2,1/5/2016 15:02,1/5/2016 15:16,1,1.61,-73.95516968,40.78322983,1,N,-73.96154022,40.76454544,2,10.5,0,0.5,0,0,0.3,11.3
2,1/5/2016 15:06,1/5/2016 15:24,1,2.58,-73.94631195,40.77732086,1,N,-73.97860718,40.77267075,1,13.5,0,0.5,1,0,0.3,15.3
2,1/5/2016 15:06,1/5/2016 15:50,5,19.55,-73.95620728,40.76925659,2,N,-73.77639008,40.64539337,1,52,0,0.5,11.67,5.54,0.3,70.01
2,1/5/2016 15:06,1/5/2016 15:24,1,2.33,-73.97875977,40.72415161,1,N,-73.97730255,40.7513504,1,13,0,0.5,3.45,0,0.3,17.25
2,1/5/2016 15:09,1/5/2016 15:30,5,3.49,-73.96125031,40.78040695,1,N,-73.99312592,40.73691177,1,16,0,0.5,3.36,0,0.3,20.16
1,1/5/2016 15:11,1/5/2016 15:15,2,0.6,-74.01004791,40.72067261,1,N,-74.01675415,40.71539307,1,5,0,0.5,1,0,0.3,6.8
1,1/5/2016 15:13,1/5/2016 15:26,1,1.9,-73.95144653,40.7773819,1,N,-73.97977448,40.79059219,2,10,0,0.5,0,0,0.3,10.8
1,1/5/2016 15:13,1/5/2016 15:34,1,3,-73.97670746,40.77528381,1,N,-73.99730682,40.74173355,1,15.5,0,0.5,3.25,0,0.3,19.55
1,1/5/2016 15:15,1/5/2016 15:26,1,0.8,-73.95217896,40.76930618,1,N,-73.96176147,40.76282883,1,7.5,0,0.5,1.65,0,0.3,9.95
1,1/5/2016 15:30,1/5/2016 16:22,1,18.6,-73.98564148,40.7384491,3,N,-74.18271637,40.6878624,1,74.5,0,0,10,12.5,0.3,97.3
2,1/5/2016 15:32,1/5/2016 15:55,1,9.52,-73.86333466,40.76900864,1,N,-73.99237823,40.74917984,1,28.5,0,0.5,6.97,5.54,0.3,41.81
1,1/5/2016 15:37,1/5/2016 15:54,3,1.7,-73.99201202,40.74954605,1,N,-73.97263336,40.75492477,2,12,0,0.5,0,0,0.3,12.8
1,1/5/2016 15:38,1/5/2016 15:59,2,6.3,-74.00932312,40.70204163,1,N,-73.98329163,40.76262283,2,21,0,0.5,0,0,0.3,21.8
1,1/5/2016 15:41,1/5/2016 16:03,1,4.8,-73.97866821,40.78306961,1,N,-73.98744965,40.73898697,2,19,0,0.5,0,0,0.3,19.8
2,1/5/2016 16:01,1/5/2016 16:30,1,7.33,-73.92233276,40.82690048,1,N,-73.86945343,40.86024094,2,23,1,0.5,0,0,0.3,24.8
1,1/5/2016 16:06,1/5/2016 16:19,1,2,-73.9589386,40.70914841,1,N,-73.93406677,40.69914627,1,10.5,1,0.5,2.45,0,0.3,14.75
2,1/5/2016 16:09,1/5/2016 16:19,2,2.3,-73.95924377,40.81468964,1,N,-73.97000122,40.78890228,1,9.5,1,0.5,2.26,0,0.3,13.56
2,1/5/2016 16:12,1/5/2016 16:57,1,18.78,-73.78292084,40.64671326,2,N,-74.00143433,40.7336998,1,52,0,0.5,10,5.54,0.3,68.34
2,1/5/2016 16:15,1/5/2016 16:22,3,0.85,-73.97772217,40.74235916,1,N,-73.97428894,40.73696136,1,6.5,1,0.5,1.66,0,0.3,9.96
2,1/5/2016 16:19,1/5/2016 16:25,2,1.11,-73.9914093,40.73334122,1,N,-73.97568512,40.73317719,2,6.5,1,0.5,0,0,0.3,8.3
1,1/5/2016 16:23,1/5/2016 16:34,1,2.4,-73.96676636,40.75733185,1,N,-73.99212646,40.73448944,1,10,1,0.5,2,0,0.3,13.8
